Dst Port,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,4054808,1,1,0,0,0,0,0,0,0,0,0,0,0,0.493241604,4054808,0,4054808,4054808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.246620802,0.246620802,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1152,0,0,0,0,0,0,0,0,0,0,DDoS
80,4286147,1,1,0,0,0,0,0,0,0,0,0,0,0,0.466619554,4286147,0,4286147,4286147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.233309777,0.233309777,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3873,0,0,0,0,0,0,0,0,0,0,DDoS
80,8659943,1,1,0,0,0,0,0,0,0,0,0,0,0,0.230948402,8659943,0,8659943,8659943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.115474201,0.115474201,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1600,0,0,0,0,0,0,8659943,0,8659943,8659943,DDoS
80,12071743,1,1,0,0,0,0,0,0,0,0,0,0,0,0.165676158,1.21E+07,0,1.21E+07,1.21E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.082838079,0.082838079,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1700,0,0,0,0,0,0,1.21E+07,0,1.21E+07,1.21E+07,DDoS
80,13239352,2,1,0,0,0,0,0,0,0,0,0,0,0,0.226597193,6619676,3326791.741,8972073,4267279,4267279,4267279,0,4267279,4267279,0,0,0,0,0,0,0,0,0,40,20,0.151064795,0.075532398,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,1545,0,0,0,0,0,0,8972073,0,8972073,8972073,DDoS
80,2490782,1,1,0,0,0,0,0,0,0,0,0,0,0,0.802960677,2490782,0,2490782,2490782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.401480338,0.401480338,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3524,0,0,0,0,0,0,0,0,0,0,DDoS
80,15067318,1,1,0,0,0,0,0,0,0,0,0,0,0,0.132737625,1.51E+07,0,1.51E+07,1.51E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.066368812,0.066368812,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1465,0,0,0,0,0,0,1.51E+07,0,1.51E+07,1.51E+07,DDoS
80,4131774,1,1,0,0,0,0,0,0,0,0,0,0,0,0.484053581,4131774,0,4131774,4131774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.24202679,0.24202679,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,123,0,0,0,0,0,0,0,0,0,0,DDoS
80,10757328,1,1,0,0,0,0,0,0,0,0,0,0,0,0.185919775,1.08E+07,0,1.08E+07,1.08E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.092959887,0.092959887,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3149,0,0,0,0,0,0,1.08E+07,0,1.08E+07,1.08E+07,DDoS
80,449247,1,1,0,0,0,0,0,0,0,0,0,0,0,4.451893947,449247,0,449247,449247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.225946973,2.225946973,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3303,0,0,0,0,0,0,0,0,0,0,DDoS
80,808760,1,1,0,0,0,0,0,0,0,0,0,0,0,2.472921509,808760,0,808760,808760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1.236460755,1.236460755,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3749,0,0,0,0,0,0,0,0,0,0,DDoS
80,3913832,2,1,0,0,0,0,0,0,0,0,0,0,0,0.766512206,1956916,2022560.154,3387082,526750,3387082,3387082,0,3387082,3387082,0,0,0,0,0,0,0,0,0,40,20,0.511008137,0.255504069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,3350,0,0,0,0,0,0,0,0,0,0,DDoS
80,8498634,1,1,0,0,0,0,0,0,0,0,0,0,0,0.235331937,8498634,0,8498634,8498634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.117665968,0.117665968,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3925,0,0,0,0,0,0,8498634,0,8498634,8498634,DDoS
80,1210830,1,1,0,0,0,0,0,0,0,0,0,0,0,1.651759537,1210830,0,1210830,1210830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.825879768,0.825879768,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,4016,0,0,0,0,0,0,0,0,0,0,DDoS
80,5431550,1,1,0,0,0,0,0,0,0,0,0,0,0,0.368219017,5431550,0,5431550,5431550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.184109508,0.184109508,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1855,0,0,0,0,0,0,5431550,0,5431550,5431550,DDoS
80,1751885,1,1,0,0,0,0,0,0,0,0,0,0,0,1.141627447,1751885,0,1751885,1751885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.570813724,0.570813724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1076,0,0,0,0,0,0,0,0,0,0,DDoS
80,22341269,1,1,0,0,0,0,0,0,0,0,0,0,0,0.08952043,2.23E+07,0,2.23E+07,2.23E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.044760215,0.044760215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,455,0,0,0,0,0,0,2.23E+07,0,2.23E+07,2.23E+07,DDoS
80,10015914,1,1,0,0,0,0,0,0,0,0,0,0,0,0.199682226,1.00E+07,0,1.00E+07,1.00E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.099841113,0.099841113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2398,0,0,0,0,0,0,1.00E+07,0,1.00E+07,1.00E+07,DDoS
80,11329949,1,1,0,0,0,0,0,0,0,0,0,0,0,0.176523301,1.13E+07,0,1.13E+07,1.13E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.088261651,0.088261651,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,3757,0,0,0,0,0,0,1.13E+07,0,1.13E+07,1.13E+07,DDoS
80,24482452,1,1,0,0,0,0,0,0,0,0,0,0,0,0.081691164,2.45E+07,0,2.45E+07,2.45E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.040845582,0.040845582,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,1344,0,0,0,0,0,0,2.45E+07,0,2.45E+07,2.45E+07,DDoS
80,5033894,1,1,0,0,0,0,0,0,0,0,0,0,0,0.397306737,5033894,0,5033894,5033894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.198653369,0.198653369,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,2713,0,0,0,0,0,0,5033894,0,5033894,5033894,DDoS
